,ID,KIDSDRIV,AGE,HOMEKIDS,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,TRAVTIME,CAR_USE,BLUE_BOOK,RED_CAR,OLD_CLAIM,CLM_FREQ,REVOKED,CLM_AMT,CAR_AGE,CLAIM_FLAG,URBAN_CITY,EDUCATION_<High School,EDUCATION_Bachelors,EDUCATION_Masters,EDUCATION_PhD,EDUCATION_z_High School,CAR_TYPE_Minivan,CAR_TYPE_Panel Truck,CAR_TYPE_Pickup,CAR_TYPE_Sports Car,CAR_TYPE_Van,CAR_TYPE_z_SUV,OCCUPATION_Clerical,OCCUPATION_Doctor,OCCUPATION_Home Maker,OCCUPATION_Lawyer,OCCUPATION_Manager,OCCUPATION_Professional,OCCUPATION_Student,OCCUPATION_z_Blue Collar,binned_AGE,binned_INCOME,binned_HOME_VAL,binned_OLD_CLAIM,binned_CLM_FREQ,binned_CLM_AMT,binned_CAR_AGE
1644,157369970,0,47,0,78942,0,238237,1,0,53,1,5900,0,20847,2,1,0,6,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,7,6,3,1,0,2
8566,825432523,0,41,0,0,0,84279,1,0,55,0,5600,0,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,2,0,0,0,6
719,68774627,0,36,3,0,0,111775,1,0,17,1,5100,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0
6087,589338538,1,58,1,66762,0,225043,1,1,21,0,28600,1,4007,1,0,0,17,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,6,6,1,0,0,8
9779,943935041,0,36,0,103138,0,290185,0,1,35,1,17960,1,0,0,0,0,20,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,8,7,0,0,0,8
10133,982078476,0,50,0,0,0,91409,0,0,37,1,6820,0,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,0,2,0,0,0,5
9622,926349945,0,48,0,70308,0,0,0,0,46,1,13330,0,0,0,0,0,11,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6,0,0,0,0,5
3151,303260967,0,44,1,53483,0,191128,1,0,28,0,30000,0,4705,1,0,0,6,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,4,5,1,0,0,2
5724,550096927,0,52,0,232280,0,370821,1,0,33,0,49880,0,1482,2,0,0,14,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,9,8,0,1,0,6
3352,320851148,0,51,1,106036,0,301485,1,0,37,1,12100,0,0,0,0,0,19,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7,8,7,0,0,0,8
684,65565555,0,49,0,70497,0,198019,1,0,5,1,6400,0,0,0,0,0,11,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6,6,5,0,0,0,5
5215,503274618,0,54,0,100981,0,303119,1,1,51,0,25430,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8,8,7,0,0,0,1
6400,616849636,0,30,0,57411,0,150044,0,0,31,1,11280,0,3776,1,0,0,14,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,3,1,0,0,6
9001,866009032,0,48,0,78254,0,233959,1,0,37,1,14130,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,7,6,0,0,0,0
2419,231434550,0,43,0,24411,0,127798,0,0,12,1,8240,0,44891,1,1,0,6,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,2,3,3,0,0,2
2052,196199984,0,31,1,101321,1,103868,0,1,5,1,11640,1,0,0,0,0,9,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,2,0,0,0,4
478,46413377,0,49,0,124114,0,0,0,0,42,1,21930,0,0,0,0,0,19,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,9,0,0,0,0,8
9368,902649389,0,51,0,16750,0,142254,1,1,28,1,8280,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7,1,3,0,0,0,0
6747,647915732,0,41,2,29936,1,0,0,1,5,0,30540,0,6257,5,0,0,14,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,2,3,0,6
6800,653092892,0,51,0,126442,0,0,0,1,41,0,7820,1,0,0,0,0,11,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,5
1076,104317389,0,57,0,135361,0,390682,1,1,41,1,15040,0,0,0,0,0,10,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9,9,8,0,0,0,4
1778,169551004,0,41,0,27521,0,141133,1,0,29,1,8350,0,536,1,0,2849,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,2,3,0,0,1,0
3506,335529811,0,38,0,64345,0,206587,1,1,72,1,10210,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,5,5,0,0,0,2
5142,496368853,0,56,0,59188,0,238256,0,1,65,1,8980,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8,5,6,0,0,0,0
3131,302436609,0,32,2,17545,1,0,0,1,46,0,8240,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9756,941381262,0,53,0,46827,0,162241,1,0,33,1,11460,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8,4,4,0,0,0,5
1234,118841702,0,43,0,0,0,139100,1,0,32,1,14530,0,8894,3,0,19745,12,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,3,2,2,2,6
4656,451534517,1,40,1,71281,0,208393,1,1,43,0,11180,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,6,5,0,0,0,4
4426,427956346,0,41,0,49094,0,212215,1,0,28,0,10510,0,7010,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,4,5,2,0,0,0
3085,297469485,0,34,0,102728,0,310619,0,1,22,1,5980,1,6033,3,0,0,7,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8,7,2,2,0,2
4295,413423871,1,45,1,197836,0,504107,1,1,15,1,11280,1,8832,3,0,0,14,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,9,8,2,2,0,6
4038,387367603,0,52,0,50584,0,157928,0,0,27,1,11760,0,1328,1,0,4978,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7,4,3,0,0,2,0
1065,103293644,0,32,1,36179,1,106892,0,0,12,1,13030,0,0,0,0,4307,6,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,1,2
4917,476981715,0,39,0,115182,0,312887,1,1,25,0,5400,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,8,7,0,0,0,1
9795,944945563,1,40,2,15824,0,123204,1,1,33,1,7530,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0
3460,330728929,0,46,0,68621,0,0,0,0,36,1,11910,0,9868,1,0,3257,18,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5,6,0,3,0,1,8
8710,838773580,0,40,0,21023,0,43339,0,0,57,1,14240,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0
8681,836240371,0,31,1,40851,1,181084,0,0,32,0,8690,0,1570,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,4,0,1,0,0
7296,700043765,0,45,2,46846,0,224065,1,0,49,1,27410,0,0,0,1,0,10,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,4,6,0,0,0,4
3026,291166495,0,38,2,26074,0,167980,1,0,22,1,10500,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,4,0,0,0,0
9337,898993547,1,39,2,10666,0,0,1,0,10,1,5600,0,0,0,0,3766,6,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,1,2
8705,838260596,1,39,2,89362,0,243922,1,0,5,0,11620,0,0,0,0,2017,10,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,7,6,0,0,0,4
4361,420936375,0,35,0,0,0,0,1,1,5,0,1500,1,7160,3,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,2,0,0
5139,496107895,0,50,0,219024,0,0,0,1,27,0,23370,1,4117,2,0,0,20,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,1,1,0,8
4012,385007994,0,50,0,67399,0,266563,0,1,49,0,19240,1,44641,2,1,19807,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,6,7,3,1,2,0
9886,952493302,0,58,0,89774,0,0,0,1,20,0,27140,1,0,0,0,0,15,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,9,7,0,0,0,0,7
6609,634343179,0,36,0,99247,0,0,0,1,44,0,27080,0,0,0,0,0,14,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,6
7611,728230622,0,56,0,278,0,91930,1,0,58,1,1530,0,4611,2,0,5138,8,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8,0,2,1,1,2,3
4002,384261823,0,46,0,68360,0,237457,0,1,49,0,12940,0,6560,3,0,3135,11,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,6,2,2,1,5
9498,916300818,1,45,2,93349,1,0,0,0,9,1,9920,0,4354,3,0,0,18,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,7,0,1,2,0,8
8434,810013827,0,36,1,26587,1,0,0,0,45,1,5100,0,4936,1,0,464,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0
7224,694564429,0,35,2,0,0,0,1,0,32,1,4810,0,0,0,0,0,6,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
5540,533416676,0,50,0,107047,0,290830,0,0,27,1,19650,0,0,0,0,0,14,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,8,7,0,0,0,6
7193,690750485,1,60,2,32175,1,0,0,1,5,1,12500,1,2102,1,0,0,16,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9,2,0,0,0,0,7
870,84930620,1,44,2,90939,0,290793,1,0,21,1,2740,0,0,0,1,0,8,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,7,7,0,0,0,3
8789,846904796,0,39,3,51524,1,0,0,0,41,1,32260,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,1
8251,791714037,0,49,0,0,0,0,0,0,23,1,6400,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,3
2909,281304815,0,55,0,0,0,135832,1,0,5,1,22040,0,3707,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8,0,3,1,1,0,0
799,78181810,0,43,3,74518,0,268680,1,0,39,1,23170,0,1464,2,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,7,0,1,0,0
5889,570538751,2,45,3,0,0,71936,1,0,36,1,1500,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,0,2,0,0,0,0
6277,603971301,0,51,0,55727,0,195859,1,1,55,0,7250,1,0,0,0,2585,6,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7,5,5,0,0,0,2
5496,528698470,1,44,1,19237,0,129516,1,0,28,1,22500,0,0,0,0,0,5,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,3,0,0,0,1
4765,462775314,0,35,2,66662,0,206692,1,0,73,0,11670,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6,5,0,0,0,3
4478,434018379,3,39,3,44293,1,228387,0,0,37,1,9830,0,5957,3,0,8876,13,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,4,6,2,2,2,6
7541,722831636,0,40,3,0,0,0,1,0,30,1,7890,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
5903,572077171,0,51,0,0,0,0,1,0,38,1,13070,0,7999,2,0,6581,4,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7,0,0,2,1,2,1
5742,551754915,0,47,0,61365,0,0,0,0,6,0,26140,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,5,0,0,0,0,0
5328,513474624,0,52,0,70198,0,239210,1,1,41,0,37810,0,0,0,1,934,9,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,6,6,0,0,0,4
5300,511015623,2,43,3,0,0,68086,1,0,30,1,5800,0,35965,2,0,0,10,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,2,3,1,0,4
7627,729827283,1,41,1,60288,0,245089,1,1,56,0,28730,1,0,0,0,7513,9,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,5,6,0,0,2,4
4812,466204414,1,42,1,52898,1,0,0,1,19,0,26620,1,3950,3,0,2040,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,1,2,0,0
1321,128174208,0,35,3,63364,1,0,0,1,69,0,23330,1,0,0,0,5423,16,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,5,0,0,0,2,7
5144,496476303,1,41,1,27171,0,0,1,1,36,1,9130,1,0,0,0,0,9,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,4
8802,848022328,0,57,0,79670,0,242651,1,1,5,0,9470,1,0,0,0,0,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9,7,6,0,0,0,1
6988,672676093,0,41,0,93856,0,0,0,0,10,1,14640,0,0,0,0,0,10,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,0,0,0,0,4
8941,860143895,0,42,0,91845,0,261848,1,0,41,1,15650,0,0,0,0,0,19,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,7,7,0,0,0,8
7456,715183798,0,38,0,178356,0,0,0,0,21,1,23140,0,0,0,0,0,19,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,9,0,0,0,0,8
4731,459075283,0,58,0,181620,0,500309,1,0,45,0,23730,0,0,0,0,0,16,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,9,8,0,0,0,7
4894,474290004,0,30,0,112687,0,292964,0,1,24,1,12770,1,0,0,0,9863,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,7,0,0,2,0
10142,982914981,0,35,0,142997,0,333140,0,1,16,0,27320,1,0,0,0,0,14,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,8,0,0,0,6
2537,240834910,0,37,0,57892,0,169651,0,1,29,0,15730,1,0,0,0,0,10,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,4,0,0,0,4
6841,656344335,0,47,0,90940,0,0,0,1,50,0,16710,1,8490,3,0,1487,10,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,7,0,2,2,0,4
9230,888342226,0,40,0,32060,0,-9475,0,0,57,1,8710,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0
5637,542281799,0,61,0,61472,0,227562,1,0,46,1,17410,0,0,0,1,0,8,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,9,5,6,0,0,0,3
5013,484814016,0,32,2,0,0,0,1,1,5,0,17700,0,4211,2,0,77907,6,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,2
3262,313316901,0,49,0,7077,0,0,1,0,35,1,9700,0,0,0,0,0,11,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,0,5
6160,594819618,0,39,1,97870,0,308324,1,0,38,1,19670,0,0,0,0,0,13,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,8,7,0,0,0,6
174,18937835,0,30,0,57553,0,196689,1,1,13,0,33610,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,0,0,0,0
10048,972352732,0,41,0,36449,0,0,1,1,37,1,17900,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0
2631,251750409,0,39,2,3612,1,0,0,0,69,0,16230,0,0,0,1,0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2
3853,368897332,0,46,0,52411,0,158113,1,1,14,1,11340,1,0,0,0,0,8,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,4,3,0,0,0,3
7629,729841394,0,49,0,57070,0,135174,1,1,44,1,16170,1,0,0,0,0,7,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,5,3,0,0,0,2
6315,607254373,0,33,1,72731,0,286643,1,0,28,1,12070,0,0,0,0,0,10,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,7,0,0,0,4
8438,810440934,0,45,0,62552,0,208227,1,0,34,1,29080,0,2631,3,0,0,5,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,5,5,0,2,0,1
3280,315593814,0,37,3,91045,0,206587,1,1,22,0,27390,0,2215,3,0,0,13,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,5,0,2,0,6
9986,964484305,0,58,0,69194,0,271781,1,1,30,1,20490,0,0,0,0,0,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,9,6,7,0,0,0,4
2376,226973374,0,45,0,0,0,108137,1,0,50,1,12140,0,0,0,0,2956,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,0,2,0,0,1,0
8974,863217470,0,41,2,50542,0,197090,1,0,37,0,29870,0,40450,2,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,5,3,1,0,0
2298,218053322,1,57,1,41645,0,160772,1,1,23,0,7200,1,5040,2,0,4389,5,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9,3,4,1,1,1,1
5823,562330462,0,51,0,128221,0,303037,0,1,71,1,19610,1,0,0,0,0,8,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7,9,7,0,0,0,3
816,79426115,1,45,2,0,1,0,0,1,66,0,24070,0,0,0,0,0,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,4
7833,748665144,1,36,2,118971,1,0,0,1,44,0,31390,1,0,0,0,5295,14,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,8,0,0,0,2,6
8545,822799610,0,38,3,30592,0,160256,1,0,26,0,14660,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,0
5314,511948260,0,33,3,94866,0,271416,1,0,50,0,4800,0,0,0,0,0,11,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8,7,0,0,0,5
1298,125449255,0,39,1,30804,0,159351,1,0,39,1,13140,0,5101,3,0,3731,7,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,3,1,2,1,2
6909,665180201,0,24,1,23109,0,93445,1,0,34,1,6210,1,5876,1,0,0,13,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,1,0,0,6
751,72803473,2,62,4,174140,0,487307,1,0,20,1,26310,0,0,0,0,3331,17,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,9,8,0,0,1,8
7748,741426745,0,46,0,35678,0,76403,0,0,73,0,12610,0,0,0,0,3570,8,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,3,2,0,0,1,3
7975,761918307,2,45,2,14640,0,87100,1,0,37,1,23940,0,0,0,0,7861,5,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,1,2,0,0,2,1
599,59026158,0,54,0,144348,0,367562,1,1,16,0,27810,0,0,0,0,0,14,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,9,8,0,0,0,6
1646,157607694,0,41,2,28261,1,0,0,0,35,1,11830,0,7645,2,0,6075,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,2,0,2,1,2,0
2038,195485302,0,29,2,17404,0,52142,1,0,37,1,5830,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,3
8810,848764796,0,45,0,55239,0,0,0,1,50,1,15700,0,0,0,0,0,17,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,5,0,0,0,0,8
846,82178775,0,47,0,55987,0,219207,1,1,14,1,18500,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5,5,5,0,0,0,0
8496,816610762,0,30,2,36720,0,162538,1,0,46,0,13410,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0
7949,758550214,0,53,0,35516,0,0,0,0,42,1,19780,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,3,0,0,0,0,0
5402,521081304,0,48,0,146434,0,381639,0,1,27,1,44050,0,0,0,0,0,21,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6,9,8,0,0,0,8
8238,790468429,0,52,0,66888,0,214191,1,0,52,1,22050,0,0,0,0,0,12,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7,6,5,0,0,0,6
1840,175709207,0,57,0,89632,0,276816,1,0,17,0,28350,0,0,0,0,0,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,7,7,0,0,0,2
7951,759412522,0,51,0,95659,0,296768,1,1,29,1,12320,0,0,0,1,0,13,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7,8,7,0,0,0,6
7868,751575192,0,52,0,86772,0,145692,1,1,28,0,16530,1,5828,1,0,5854,11,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,7,3,1,0,2,5
4868,471820211,0,41,0,125603,0,280181,1,0,22,1,18160,0,0,0,0,0,17,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,9,7,0,0,0,8
6750,648518528,0,28,3,54414,0,214775,1,1,50,0,33320,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,5,0,0,0,1
6234,601051854,1,45,2,59763,1,193504,0,1,84,0,6000,1,12751,3,1,1699,8,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,5,5,3,2,0,3
1207,116534791,0,42,0,0,0,87178,1,1,113,0,7820,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,0,0,4
10290,999138217,0,53,0,109040,0,327237,1,1,48,1,28850,1,0,0,0,0,15,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8,8,8,0,0,0,7
1422,135671993,0,32,1,48672,0,76767,1,0,43,1,5330,0,3319,1,0,0,12,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,2,0,0,0,6
7964,761295422,0,52,0,0,0,135296,0,0,48,1,17620,0,0,0,1,0,8,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,0,3,0,0,0,3
3634,347709647,0,54,0,81465,0,244977,0,0,21,1,15050,0,0,0,0,0,15,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8,7,6,0,0,0,7
4394,424021867,3,45,3,32089,0,156060,1,1,34,0,9210,1,5823,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,2,3,1,0,0,0
9774,943460621,0,53,0,72537,0,0,0,1,78,0,6800,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8,6,0,0,0,0,0
1952,186868643,0,58,0,57103,0,0,0,0,17,0,7300,0,592,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9,5,0,0,1,0,0
3157,303882803,0,39,1,111240,0,366164,1,0,56,1,12620,0,0,0,0,0,6,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,8,8,0,0,0,2
4328,417647121,0,46,0,181918,0,411687,1,0,42,1,28030,0,0,0,0,0,16,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,9,8,0,0,0,7
6743,647329362,0,29,4,126263,0,319400,1,0,39,1,8190,0,26785,2,1,0,13,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9,8,3,1,0,6
